End_Time,Artist,Track,Playlist,Miliseconds_Played,
12/4/21 4:01,KIM JAE HWAN,Vacance in September,mm2,198553,
12/4/21 4:04,salem ilese,Mad at Disney,mm3,29584,
12/4/21 4:04,slchld,say what's on your mind,mm1,173740,
12/4/21 4:06,7Princess,Happy Christmas,mm2,882,
12/4/21 4:06,Charlotte Lawrence,Sleep Talking,#N/A,79458,
12/4/21 4:09,7Princess,First love,#N/A,204493,
12/4/21 4:13,7Princess,Mom's tree,#N/A,258373,
12/4/21 4:17,7Princess,Happy Christmas,mm2,207375,
12/4/21 4:22,Sarah Connor,Christmas In My Heart,mm2,288440,
12/4/21 4:26,Sarah Connor,Christmas In My Heart,mm2,246883,
12/4/21 4:32,YAØ,Love & City Lights,mm2,184941,
12/4/21 4:33,YAØ,Wish U the Best,#N/A,60145,
12/4/21 4:36,YAØ,Love & City Lights,mm2,184941,
12/4/21 4:39,YAØ,Love & City Lights,mm2,184941,
12/4/21 4:42,YAØ,Love & City Lights,mm2,184941,
12/4/21 4:45,YAØ,Love & City Lights,mm2,184941,
12/4/21 4:48,YAØ,Love & City Lights,mm2,184941,
12/4/21 4:51,YAØ,Love & City Lights,mm2,184941,
12/4/21 4:52,YAØ,Love & City Lights,mm2,12174,
12/4/21 13:12,7Princess,Happy Christmas,mm2,207018,
12/4/21 13:16,GIRIBOY,Let's Not Love Each Other,mm2,219456,
12/4/21 13:18,7Princess,First love,#N/A,108736,
12/4/21 13:21,7Princess,Happy Christmas,mm2,227200,
12/4/21 13:25,GIRIBOY,Let's Not Love Each Other,mm2,240106,
12/4/21 13:29,Loco,It Takes Time,#N/A,231602,
12/4/21 13:31,LambC,Love like that,#N/A,127833,
12/4/21 13:36,Park Shin Hye,Story,mm2,275133,
12/4/21 13:36,Raisa,Someday (feat. Sam Kim),#N/A,1188,
12/4/21 13:40,7Princess,Happy Christmas,mm2,229053,
12/4/21 13:41,WONHO,WHITE MIRACLE,mm3,74596,
12/4/21 13:41,7Princess,Happy Christmas,mm2,832,
12/4/21 13:41,7Princess,Happy Christmas,mm2,85,
12/4/21 13:41,7Princess,Mom's tree,#N/A,320,
12/4/21 13:41,Charlotte Lawrence,Sleep Talking,#N/A,661,
12/4/21 13:45,7Princess,Mom's tree,#N/A,258373,
12/4/21 13:48,7Princess,Happy Christmas,mm2,184582,
12/4/21 13:52,GIRIBOY,Let's Not Love Each Other,mm2,242999,
12/4/21 13:53,OuiOui,Thinkin' bout you,#N/A,32319,
12/4/21 13:54,Charlotte Lawrence,Sleep Talking,#N/A,71028,
12/4/21 13:58,7Princess,Happy Christmas,mm2,198646,
12/4/21 14:01,Tiësto,Secrets,mm3,236982,
12/4/21 14:03,slchld,say what's on your mind,mm1,122717,
12/4/21 14:08,Tiësto,Secrets,mm3,250946,
12/4/21 14:11,salem ilese,Mad at Disney,mm3,5948,
12/4/21 14:11,slchld,say what's on your mind,mm1,173740,
12/4/21 14:13,Tiësto,The Business,mm2,164000,
12/4/21 14:17,GIRIBOY,Let's Not Love Each Other,mm2,242999,
12/4/21 14:22,Park Shin Hye,Story,mm2,263777,
12/4/21 14:27,GIRIBOY,Let's Not Love Each Other,mm2,194908,
12/4/21 14:30,Lil Ghost小鬼,Good Night,#N/A,177385,
12/4/21 14:31,RRILEY,you should have said so,#N/A,31233,
12/4/21 14:33,Lil Ghost小鬼,Good Night,#N/A,165117,
12/4/21 14:39,Tiësto,Secrets,mm3,1716,
12/4/21 14:39,余佳运,最好的都给你,mm3,294000,
12/4/21 14:43,余佳运,最好的都给你,mm3,216061,
12/4/21 14:43,KIM JAE HWAN,Vacance in September,mm2,6965,
12/4/21 14:46,7Princess,Happy Christmas,mm2,182253,
12/4/21 14:48,GIRIBOY,Let's Not Love Each Other,mm2,133282,
12/4/21 14:51,GIRIBOY,Let's Not Love Each Other,mm2,177679,
12/4/21 14:54,Bruno Mars,Leave The Door Open,mm2,141293,
12/4/21 14:55,Garrett Nash,"i hate u, i love u (feat. olivia o'brien)",#N/A,114822,
12/4/21 14:57,Shawn Mendes,Fallin' All In You,mm2,98522,
12/4/21 14:59,Selena Gomez & The Scene,Love You Like A Love Song,#N/A,114242,
12/4/21 15:03,Gowe,Worth the Wait,mm2,210744,
12/4/21 15:05,Joey Stamper,Can’t Take My Eyes off You,#N/A,150651,
12/4/21 15:09,J_ust,Tryin' to forget you,madeline is fucking fabulous,219333,
12/4/21 15:09,J_ust,Sweety,#N/A,12110,
12/4/21 15:11,Red Velvet,Psycho,#N/A,123460,
12/4/21 15:13,MYMP,Say You Love Me,#N/A,136347,
12/4/21 15:17,房祖名,最好的我,#N/A,226580,
12/4/21 15:19,Jahmi,LOL,#N/A,99497,
12/4/21 15:21,Dane Amar,Green Tea & Honey,#N/A,119536,
12/4/21 15:22,Ne-Yo,Because Of You,mm2,85008,
12/4/21 15:26,JJ Lin,學不會,#N/A,229500,
12/4/21 15:30,KATIE,Thinkin Bout You,mm1,217100,
12/4/21 15:31,twocolors,Lovefool (feat. Pia Mia),#N/A,61811,
12/4/21 15:31,Troye Sivan,Strawberries & Cigarettes,mm3,10379,
12/4/21 15:31,BBYU,The Sweetest Love,#N/A,19388,
12/4/21 15:35,Rich Brian,Love In My Pocket,#N/A,12326,
12/4/21 15:35,BBYU,The Sweetest Love,#N/A,203653,
12/4/21 15:37,Eric Nam,"Bravo, My Life!",madeline is fucking fabulous,128731,
12/4/21 15:39,BANG YE DAM,Officially Missing You,mm1,97547,
12/4/21 15:39,20 Years of Age,Not him,#N/A,10657,
12/4/21 15:40,Jay Chou,聽媽媽的話,#N/A,82198,
12/4/21 15:44,Rain,난,madeline is fucking fabulous,5387,
12/4/21 15:44,Jay Chou,聽媽媽的話,#N/A,201038,
12/4/21 15:46,K.Will,Please don’t…,#N/A,150233,
12/4/21 15:48,SORAN,I Study You,#N/A,116146,
12/4/21 15:51,Henry,그리워요 Girlfriend,#N/A,198075,
12/4/21 15:52,GroovyRoom,This Night,#N/A,5203,
12/4/21 15:55,GroovyRoom,This Night,#N/A,215213,
12/4/21 15:55,LeeHi,MY LOVE,#N/A,10611,
12/4/21 15:59,Woo Hye Mi,Rotten Flower,#N/A,210794,
12/4/21 16:01,THE ARK,The Light,#N/A,136021,
12/4/21 16:05,Aaron Smith,Dancin - Krono Remix,#N/A,239573,
12/4/21 16:05,LEES2UN,CAKE,#N/A,5205,
12/4/21 16:09,Standing Egg,S.C.H (Small but Certain Happiness),#N/A,205333,
12/4/21 17:39,Charlotte Lawrence,Sleep Talking,#N/A,224223,
12/4/21 17:43,7Princess,First love,#N/A,204493,
12/4/21 17:47,7Princess,Mom's tree,#N/A,258373,
12/4/21 17:51,7Princess,Happy Christmas,mm2,229053,
12/4/21 17:54,WONHO,WHITE MIRACLE,mm3,190680,
12/4/21 17:58,GIRIBOY,Let's Not Love Each Other,mm2,242999,
12/4/21 17:59,OuiOui,Thinkin' bout you,#N/A,44112,
12/4/21 18:00,Tiësto,Secrets,mm3,80526,
12/4/21 18:00,slchld,say what's on your mind,mm1,2879,
12/4/21 18:03,Tiësto,Secrets,mm3,158731,
12/4/21 18:03,GIRIBOY,Let's Not Love Each Other,mm2,3413,
12/4/21 18:07,slchld,lone summer,#N/A,9264,
12/4/21 18:07,余佳运,最好的都给你,mm3,213855,
12/4/21 18:10,傲七爺,是想你的聲音啊,mm2,194838,
12/4/21 18:46,Afrojack,No Beef - Original Mix,#N/A,326728,
12/4/21 18:48,Afrojack,No Beef - Original Mix,#N/A,125852,
12/4/21 18:50,Kid Cudi,Pursuit Of Happiness - Extended Steve Aoki Remix,#N/A,115054,
12/4/21 18:53,Steve Aoki,Turbulence - Radio Edit,mm3,201525,
12/4/21 18:57,Dirt Monkey,Lift Off,mm2,243200,
12/4/21 19:00,J.Sheon,看起來不錯其實也還好,#N/A,3991,
12/4/21 19:00,PEEKABOO,Colossal,#N/A,170580,
12/4/21 19:05,offonoff,homeless door (Feat. Rad Museum),#N/A,282447,
12/4/21 19:07,Kanye West,Hurricane,#N/A,117260,
12/4/21 19:10,Billie Eilish,Lost Cause,mm2,206518,
12/4/21 19:13,Billie Eilish,Therefore I Am,madeline is fucking fabulous,173539,
12/4/21 19:16,Ghaniyya ghazi,Your Imagination,mm2,167921,
12/4/21 19:18,Rihanna,Rude Boy,mm2,154923,
12/4/21 19:19,Steve Aoki,Azukita,#N/A,4667,
12/4/21 19:22,ABBA,The Winner Takes It All,#N/A,194977,
12/4/21 19:25,Billie Eilish,bury a friend,#N/A,193143,
12/4/21 19:29,JEONG EUN JI,You're My Garden,mm2,243036,
12/4/21 19:33,Ji Chang Wook,Watch Over You,#N/A,250315,
12/4/21 19:35,BEN,You,#N/A,88828,
12/4/21 22:56,7Princess,First love,#N/A,5154,
12/4/21 22:56,Charlotte Lawrence,Sleep Talking,#N/A,130263,
12/4/21 23:00,7Princess,Mom's tree,#N/A,258373,
12/4/21 23:04,7Princess,Happy Christmas,mm2,213118,
12/4/21 23:06,GIRIBOY,Let's Not Love Each Other,mm2,136161,
12/4/21 23:10,Daniel Powter,Free Loop,#N/A,6989,
12/4/21 23:10,Park Shin Hye,Story,mm2,255349,
12/4/21 23:13,Lil Ghost小鬼,Good Night,#N/A,177385,
12/4/21 23:13,7!!,オレンジ,#N/A,1790,
12/4/21 23:52,BOL4,Bom,#N/A,144498,
12/4/21 23:56,ATEEZ,Deja Vu,#N/A,196670,
12/4/21 23:59,tonun,Blue Spring,#N/A,235468,
12/5/21 0:01,RL Grime,Stinger,mm3,75261,
12/5/21 0:04,余佳运,最好的都给你,mm3,209095,
12/5/21 0:07,傲七爺,是想你的聲音啊,mm2,186688,
12/5/21 0:10,宇珩,朋友們都結婚去了,#N/A,142640,
12/5/21 0:12,J_ust,Tryin' to forget you,madeline is fucking fabulous,5108,
12/5/21 0:12,Joey Stamper,Can’t Take My Eyes off You,#N/A,121881,
12/5/21 0:12,이경섭,Title 허밍,#N/A,278,
12/5/21 0:14,Sodagreen,我好想你,#N/A,158035,
12/5/21 0:18,KATIE,Thinkin Bout You,mm1,182253,
12/5/21 0:19,Corinne Bailey Rae,Put Your Records On,mm2,77484,
12/5/21 0:22,Sarah Connor,Christmas In My Heart,mm2,186084,
12/5/21 0:24,G-DRAGON,Without You (Feat. ROSE),#N/A,145473,
12/5/21 0:25,Billie Eilish,my boy,mm2,64899,
12/5/21 0:26,Billie Eilish,my boy,mm2,2322,
12/5/21 0:29,Billie Eilish,my boy,mm2,170852,
12/5/21 0:29,Mac Ayres,Get Away,#N/A,16516,
12/5/21 0:33,Jay Chou,大笨鐘,#N/A,242840,
12/5/21 0:37,BoA,Only One,#N/A,217085,
12/5/21 0:39,Lee Seok Hoon,10 reasons for I love you,madeline is fucking fabulous,1973,
12/5/21 0:39,EZ Kim,Because Of You,mm2,134805,
12/5/21 0:42,BOL4,Mean 심술,#N/A,157749,
12/5/21 0:46,BOL4,X Song,#N/A,226901,
12/5/21 0:47,BOL4,Freesia 프리지아,#N/A,74592,
12/5/21 0:50,BOL4,Galaxy 우주를 줄게,#N/A,213853,
12/5/21 0:53,Sweden Laundry,Be Your Christmas (feat. BOL4),#N/A,158226,
12/5/21 0:54,Khary,i luh u bih,#N/A,46829,
12/5/21 14:39,7Princess,Mom's tree,#N/A,258373,
12/5/21 14:43,7Princess,Happy Christmas,mm2,226516,
12/5/21 14:47,GIRIBOY,Let's Not Love Each Other,mm2,242999,
12/5/21 14:48,OuiOui,Thinkin' bout you,#N/A,46355,
12/5/21 14:51,BLACKPINK,Pretty Savage,#N/A,201122,
12/5/21 14:54,Nelly,Dilemma,#N/A,154710,
12/5/21 14:57,AKMU,Officially Missing You,mm1,173267,
12/5/21 15:01,Joker Xue,你还要我怎样,#N/A,263662,
12/5/21 15:01,Crowd Lu,刻在我心底的名字 (Your Name Engraved Herein) - 電影<刻在你心底的名字>主題曲,#N/A,4133,
12/5/21 15:01,Sandeul,Lonesome Diary,#N/A,2136,
12/5/21 15:02,Numcha,Keep Cold,#N/A,58630,
12/5/21 15:05,Loco,Say Yes,#N/A,172245,
12/5/21 15:06,Jahmi,LOL,#N/A,88955,
12/5/21 15:10,Sam Rui,Crew,madeline is fucking fabulous,208909,
12/5/21 15:13,Landy Wen,夏日の風,#N/A,190171,
12/5/21 18:14,7Princess,Happy Christmas,mm2,229053,
12/5/21 18:17,WONHO,WHITE MIRACLE,mm3,190680,
12/5/21 18:19,GIRIBOY,Let's Not Love Each Other,mm2,141027,
12/5/21 18:22,Tiësto,Secrets,mm3,157059,
12/5/21 18:25,Tiësto,The Business,mm2,164000,
12/5/21 18:28,YAØ,Love & City Lights,mm2,35619,
12/5/21 18:28,GIRIBOY,Let's Not Love Each Other,mm2,183590,
12/5/21 18:31,譚松韻,Like a Breeze (電視劇《以家人之名》插曲),#N/A,183994,
12/5/21 18:34,Elva Hsiao,最熟悉的陌生人,#N/A,165070,
12/5/21 18:34,Sandeul,Slightly Tipsy (She is My Type♡ X SANDEUL),#N/A,4945,
12/5/21 18:38,THE ADE,10 Reasons For I Love You,madeline is fucking fabulous,8099,
12/5/21 18:38,Justin Timberlake,SexyBack (feat. Timbaland),#N/A,242733,
12/5/21 18:42,Tones And I,Dance Monkey,#N/A,209438,
12/5/21 19:52,Team Never Stop,Aloha,#N/A,111217,
12/5/21 19:56,YAØ,Hopelessly Devoted To You,#N/A,218000,
12/5/21 19:58,YAØ,I Can't Sleep,#N/A,151538,
12/5/21 20:01,YAØ,Love & City Lights,mm2,184941,
12/5/21 20:05,YAØ,Scenery,#N/A,222178,
12/5/21 20:07,YAØ,WUW,#N/A,91272,
12/5/21 20:10,GIRIBOY,Just Kidding (Prod. by Zion.T),#N/A,230000,
12/5/21 20:15,Ren Ran,无人之岛,madeline is fucking fabulous,285234,
12/5/21 20:19,slchld,"she likes spring, I prefer winter",madeline is fucking fabulous,207436,
12/5/21 20:22,Sam Rui,Crew,madeline is fucking fabulous,210714,
12/5/21 20:26,Bruno Mars,Leave The Door Open,mm2,242096,
12/5/21 20:30,J_ust,Tryin' to forget you,madeline is fucking fabulous,219333,
12/5/21 20:34,KATIE,Thinkin Bout You,mm1,263592,
12/5/21 20:38,Corinne Bailey Rae,Put Your Records On,mm2,215360,
12/5/21 20:41,Billie Eilish,Therefore I Am,madeline is fucking fabulous,174321,
12/5/21 20:44,Dua Lipa,Levitating (feat. DaBaby),madeline is fucking fabulous,203064,
12/5/21 20:48,Eric Nam,"Bravo, My Life!",madeline is fucking fabulous,245349,
12/5/21 20:52,KIM JAE HWAN,Vacance in September,mm2,207653,
12/5/21 20:56,Kim Greem,Sleep,madeline is fucking fabulous,236161,
12/5/21 20:56,THE ADE,10 Reasons For I Love You,madeline is fucking fabulous,536,
12/5/21 21:00,offonoff,bath,mm1,259274,
12/5/21 21:04,Dre'es,Warm (feat. Mia),madeline is fucking fabulous,255465,
12/5/21 21:08,Rain,난,madeline is fucking fabulous,199026,
12/5/21 21:10,J_ust,Soothe (feat. Junmo),madeline is fucking fabulous,157908,
12/5/21 21:15,Wildberry,Polaroid,mm1,271219,
12/5/21 21:17,WONHO,Ain't About You (feat. Kiiara),madeline is fucking fabulous,130728,
12/5/21 21:21,Wale,LoveHate Thing (feat. Sam Dew),madeline is fucking fabulous,267400,
12/5/21 21:25,GIRIBOY,Just Kidding (Prod. by Zion.T),#N/A,230000,
12/5/21 21:30,Ren Ran,无人之岛,madeline is fucking fabulous,285234,
12/5/21 21:33,slchld,"she likes spring, I prefer winter",madeline is fucking fabulous,207436,
12/5/21 21:35,Sam Rui,Crew,madeline is fucking fabulous,93532,
12/5/21 21:39,7Princess,Mom's tree,#N/A,258373,
12/5/21 21:43,WONHO,WHITE MIRACLE,mm3,11429,
12/5/21 21:43,7Princess,Happy Christmas,mm2,229053,
12/5/21 21:47,GIRIBOY,Let's Not Love Each Other,mm2,216108,
12/6/21 0:02,GIRIBOY,Let's Not Love Each Other,mm2,234475,
12/6/21 0:05,7Princess,Happy Christmas,mm2,169575,
12/6/21 0:07,GIRIBOY,Let's Not Love Each Other,mm2,131912,
12/6/21 0:10,salem ilese,Mad at Disney,mm3,4506,
12/6/21 0:10,slchld,say what's on your mind,mm1,173740,
12/6/21 0:11,Park Shin Hye,Story,mm2,17414,
12/6/21 0:14,JJ Lin,Always Online,#N/A,225013,
12/6/21 1:46,Connie Talbot,Count On Me,#N/A,156989,
12/6/21 1:50,Yo Lee,Until I Met You,#N/A,51595,
12/6/21 1:53,GJ,遠距離 - 《HIStory4-近距離愛上你》LINE TV插曲,#N/A,161123,
12/6/21 1:55,박제형,Can`t Take My Eyes Off You,#N/A,94551,
12/6/21 1:57,Bruno Mars,Leave The Door Open,mm2,136301,
12/6/21 1:57,SE7EN,I'm Going Crazy,#N/A,3366,
12/6/21 2:02,Gowe,Worth the Wait,mm2,272973,
12/6/21 2:02,BLACKPINK,Pretty Savage,#N/A,789,
12/6/21 2:05,AKMU,Officially Missing You,mm1,165163,
12/6/21 2:08,J_ust,Tryin' to forget you,madeline is fucking fabulous,205171,
12/6/21 2:09,Jahmi,LOL,#N/A,84776,
12/6/21 2:13,BIGBANG,Haru Haru,#N/A,188940,
12/6/21 2:15,가수연합,기억을 걷는 시간,#N/A,121719,
12/6/21 2:17,twocolors,Lovefool (feat. Pia Mia),#N/A,10797,
12/6/21 2:17,Punch,Tonight,#N/A,19226,
12/6/21 2:17,JJ Lin,愛笑的眼睛,#N/A,118491,
12/6/21 2:17,Flo Milli,Beef FloMix,#N/A,22685,
12/6/21 2:22,Jay Chou,超人不會飛,#N/A,262989,
12/6/21 2:25,Goodnight Stand,Like A Star,#N/A,159822,
12/6/21 2:27,DEAN,instagram,mm1,152903,
12/6/21 2:29,Tiger JK,Reset (feat. Jinsil),#N/A,126571,
12/6/21 2:32,YUJU,Love Rain,#N/A,141757,
12/6/21 2:35,ROCOBERRY,Merry Summer,#N/A,194260,
12/6/21 2:38,saevom,"Under The Moon-light (With Jung Soan, Byun Heungsoo)",#N/A,202021,
12/6/21 2:41,Goodnight Stand,First Time,#N/A,152439,
12/6/21 2:44,Who R U?,Without Star,madeline is fucking fabulous,225173,
12/6/21 2:45,Henry,우리 둘 Runnin',#N/A,5759,
12/6/21 2:45,J_ust,Soft,#N/A,2252,
12/6/21 2:48,saevom,Mistiness Of You (With Han All),#N/A,16464,
12/6/21 2:48,Hyomin,Nice Body (feat. Locco),#N/A,208548,
12/6/21 2:51,Billie Eilish,my boy,mm2,5712,
12/6/21 2:51,Henry,그리워요 Girlfriend,#N/A,141014,
12/6/21 2:53,Troye Sivan,Strawberries & Cigarettes,mm3,154714,
12/6/21 2:56,Troye Sivan,Angel Baby,#N/A,152764,
12/6/21 14:36,Troye Sivan,Strawberries & Cigarettes,mm3,126780,
12/6/21 14:40,7Princess,Happy Christmas,mm2,224026,
12/6/21 14:43,GIRIBOY,Let's Not Love Each Other,mm2,208282,
12/6/21 14:46,Afrojack,No Beef - Original Mix,#N/A,169552,
12/6/21 14:50,Dirt Monkey,Lift Off,mm2,243200,
12/6/21 14:52,PEEKABOO,Colossal,#N/A,124289,
12/6/21 14:55,J.Sheon,看起來不錯其實也還好,#N/A,156038,
12/6/21 14:59,offonoff,homeless door (Feat. Rad Museum),#N/A,256325,
12/6/21 15:01,Yuna,Does She,#N/A,76068,
12/6/21 15:03,Ghaniyya ghazi,Your Imagination,mm2,147655,
12/6/21 15:06,Tiësto,Secrets,mm3,178816,
12/6/21 15:07,Tiësto,Don't Be Shy,#N/A,85983,
12/6/21 15:09,Hyolyn,SEE SEA,mm2,92299,
12/6/21 15:12,Jay Chou,算什麼男人,#N/A,212834,
12/6/21 15:31,BILL STAX,뜨겁지가 않아,mm2,95550,
12/6/21 18:06,Adib Sin,First Date,#N/A,146666,
12/6/21 18:07,sakehands,PLASTIC,#N/A,46220,
12/6/21 18:09,YAØ,Love & City Lights,mm2,157440,
12/6/21 18:13,Woody,Nothing's gonna be changed,#N/A,204613,
12/6/21 18:15,Alexander 23,Girl,#N/A,6442,
12/6/21 18:15,YAØ,Love & City Lights,mm2,134748,
12/6/21 18:18,政学Zed-X,唯一Remix,mm2,182000,
12/6/21 18:19,Vinh Khuat,That Old School Love,#N/A,53809,
12/6/21 18:19,Peck Palitchoke,A little thing,#N/A,16234,
12/6/21 18:21,Theo Tams,Therapy,#N/A,119189,
12/6/21 22:32,GIRIBOY,Let's Not Love Each Other,mm2,131239,
12/6/21 22:33,salem ilese,Mad at Disney,mm3,66246,
12/6/21 22:37,Daniel Powter,Free Loop,#N/A,232893,
12/6/21 22:39,Loco,It Takes Time,#N/A,157630,
12/6/21 22:42,Lil Ghost小鬼,Good Night,#N/A,168205,
12/6/21 22:46,Keyshia Cole,Love,#N/A,201247,
12/6/21 22:49,余佳运,最好的都给你,mm3,213089,
12/6/21 22:51,YOASOBI,たぶん,#N/A,2066,
12/6/21 22:51,JEONG EUN JI,You're My Garden,mm2,118770,
12/6/21 22:55,Queen Wei,聽見下雨的聲音,mm2,224745,
12/6/21 22:57,xiv,Room For Two,#N/A,103978,
12/6/21 22:58,Hyolyn,SEE SEA,mm2,84009,
12/6/21 23:02,Jay Chou,我不配,#N/A,264939,
12/6/21 23:04,BILL STAX,뜨겁지가 않아,mm2,105116,
12/6/21 23:07,Billie Eilish,bad guy,#N/A,188708,
12/6/21 23:10,YAØ,Love & City Lights,mm2,155666,
12/6/21 23:11,Alexander 23,Girl,#N/A,62531,
12/6/21 23:13,政学Zed-X,唯一Remix,mm2,152880,
12/6/21 23:16,Surf Mesa,ily (i love you baby) (feat. Emilee),#N/A,176546,
12/6/21 23:19,Seo actor,Cold,#N/A,405,
12/6/21 23:19,Surf Mesa,Carried Away (Love To Love) (with Madison Beer),#N/A,182653,
12/7/21 2:36,Seo actor,Cold,#N/A,151741,
12/7/21 2:39,Seo actor,Eternal Sunshine,mm1,190645,
12/7/21 2:41,Travie McCoy,Billionaire (feat. Bruno Mars),#N/A,835,
12/7/21 2:41,Boosie Badazz,"Wipe Me Down (feat. Foxx, Webbie & Lil Boosie) - Remix",#N/A,3668,
12/7/21 2:41,Spragga Benz,We Nuh Like,#N/A,2600,
12/7/21 2:41,Gym Class Heroes,Stereo Hearts (feat. Adam Levine),#N/A,1160,
12/7/21 2:41,Nightcore High,Apollo,#N/A,1811,
12/7/21 2:41,Smoove'L,Apollo,#N/A,107929,
12/7/21 2:41,42 Dugg,Maybach (feat. Future),#N/A,5015,
12/7/21 2:45,Wale,LoveHate Thing (feat. Sam Dew),madeline is fucking fabulous,267400,
12/7/21 2:49,F.I.R.,Lydia,#N/A,225059,
12/7/21 2:50,F.I.R.,向日葵盛開的夏天,#N/A,30464,
12/7/21 13:07,Get Started,Tuesday's Headlines,#N/A,993854,
12/7/21 13:39,GIRIBOY,Let's Not Love Each Other,mm2,242999,
12/7/21 13:40,OuiOui,Thinkin' bout you,#N/A,41920,
12/7/21 13:43,Lil Ghost小鬼,Good Night,#N/A,166951,
12/7/21 13:44,BOL4,Bom,#N/A,50573,
12/7/21 13:48,Keyshia Cole,Love,#N/A,255333,
12/7/21 14:22,Oh Si Young,So Pretty,#N/A,2048,
12/7/21 16:17,ATEEZ,Deja Vu,#N/A,196670,
12/7/21 16:20,RL Grime,Stinger,mm3,225326,
12/7/21 16:24,余佳运,最好的都给你,mm3,214738,
12/7/21 16:24,Geeks,Café Latte (Remix),#N/A,14257,
12/7/21 16:26,Landy Wen,夏日の風,#N/A,882,
12/7/21 16:26,demxntia,tonight,#N/A,84875,
12/7/21 16:26,lo-1,Effortlessly,#N/A,3761,
12/7/21 16:26,Cosmic Boy,"Can I Love ? (feat. youra, Meego)",mm1,1049,
12/7/21 16:28,Ne-Yo,Because Of You,mm2,131517,
12/7/21 16:31,Sarah Connor,Christmas In My Heart,mm2,197787,
12/7/21 16:35,BoA,Only One,#N/A,199691,
12/7/21 16:38,譚松韻,Like a Breeze (電視劇《以家人之名》插曲) [伴奏版],#N/A,187382,
12/7/21 16:40,Lee Seok Hoon,10 reasons for I love you,madeline is fucking fabulous,116531,
12/7/21 16:42,BLACKPINK,PLAYING WITH FIRE,#N/A,140085,
12/7/21 16:44,Ariana Grande,"thank u, next",#N/A,116517,
12/7/21 16:44,SUNNYSIDEMJ,"I want to see you again (Feat. DAL, KIMPRO)",#N/A,1068,
12/7/21 16:44,Dua Lipa,Levitating (feat. DaBaby),madeline is fucking fabulous,1091,
12/7/21 16:48,Eminem,The Monster,#N/A,250188,
12/7/21 16:49,88rising,Midsummer Madness,#N/A,34661,
12/7/21 16:51,Who R U?,Without U,#N/A,130589,
12/7/21 16:54,K.Will,You don’t know love,#N/A,156014,
12/7/21 16:54,20 Years of Age,Not him,#N/A,1787,
12/7/21 16:56,LINDA.G,LINDA (Feat. Yoonmirae),#N/A,124807,
12/7/21 16:59,7Princess,Happy Christmas,mm2,222423,
12/7/21 17:03,GIRIBOY,Let's Not Love Each Other,mm2,210999,
12/7/21 17:04,salem ilese,Mad at Disney,mm3,31695,
12/7/21 17:04,Forty,듣는편지,#N/A,2693,
12/7/21 17:04,Forty,듣는편지,#N/A,139,
12/7/21 17:04,OuiOui,Thinkin' bout you,#N/A,49969,
12/7/21 17:07,Lil Ghost小鬼,Good Night,#N/A,177385,
12/7/21 17:07,7!!,オレンジ,#N/A,8873,
12/7/21 17:12,余佳运,最好的都给你,mm3,269490,
12/7/21 18:52,Steve Aoki,Turbulence - Radio Edit,mm3,224816,
12/7/21 18:53,Zooey Wonder,I Could Be Yours,#N/A,78613,
12/7/21 18:56,L-Baby,Sugar Baby,#N/A,183253,
12/7/21 18:59,Jason Chen,Boba,#N/A,193333,
12/7/21 19:03,EDEN KAI,Don't Call,#N/A,212666,
12/7/21 19:06,Elijah Lee,How You Been,#N/A,157440,
12/7/21 19:11,Airman,Blue Island (feat. 1Ho & Chan),#N/A,354169,
12/7/21 19:15,Albert Posis,Comeback,mm1,187662,
12/7/21 19:17,Harikiri,Promise,#N/A,142677,
12/7/21 19:21,Jayesslee,Officially Missing You,mm1,223003,
12/7/21 19:24,Talitha.,comeoutside,#N/A,187898,
12/7/21 19:28,Toy,U & I,#N/A,224001,
12/7/21 19:32,The Sam Willows,Say So,#N/A,238453,
12/7/21 19:34,Axel Mansoor,Cold Sweat,#N/A,151973,
12/7/21 19:39,余佳运,唱情歌,#N/A,273385,
12/7/21 19:40,HNATA,Slowtime,#N/A,95567,
12/7/21 20:25,Troye Sivan,Strawberries & Cigarettes,mm3,201538,
12/7/21 20:26,Troye Sivan,Strawberries & Cigarettes,mm3,2763,
12/7/21 20:26,Henry,JUST BE ME,#N/A,37312,
12/7/21 20:28,WONWOO,Bittersweet (feat. LeeHi),mm3,128522,
12/7/21 20:31,Troye Sivan,Angel Baby,#N/A,158430,
12/7/21 20:31,Troye Sivan,Angel Baby,#N/A,9109,
12/7/21 20:33,Jayesslee,Officially Missing You,mm1,84822,
12/7/21 20:36,Queen Wei,聽見下雨的聲音,mm2,225674,
12/7/21 20:41,Bruno Mars,Leave The Door Open - Live,#N/A,260270,
12/7/21 20:44,Bruno Mars,Talking to the Moon,#N/A,217866,
12/7/21 20:49,Free Nationals,Gidget (feat. Anderson .Paak & T.Nava),#N/A,35199,
12/7/21 20:49,Keyshia Cole,Love,#N/A,255333,
12/7/21 20:53,Tiësto,Secrets,mm3,250946,
12/7/21 20:56,slchld,say what's on your mind,mm1,173740,
12/7/21 21:00,GIRIBOY,Let's Not Love Each Other,mm2,242999,
12/7/21 21:03,YAØ,Love & City Lights,mm2,184941,
12/7/21 21:06,Loco,It Takes Time,#N/A,7148,
12/7/21 21:06,Tiësto,The Business,mm2,164000,
12/7/21 21:10,Steve Aoki,Turbulence - Radio Edit,mm3,228010,
12/7/21 21:13,CID,Werk,mm3,172800,
